City,Date,Wkday,Outlook,TempH,TempL
平山,2017-2-4,5,晴,6,-2
平山,2017-2-5,6,晴,5,-5
平山,2017-2-6,0,阴,4,-7
康定,2017-1-31,1,阴,,-3
康定,2017-2-1,2,阴,5,-3
康定,2017-2-2,3,阴,8,-3
康定,2017-2-3,4,阴转晴,9,-4
康定,2017-2-4,5,晴,12,-2
康定,2017-2-5,6,晴,15,0
康定,2017-2-6,0,晴,11,0
辽阳县,2017-1-31,1,多云,,-12
辽阳县,2017-2-1,2,晴,-5,-11
辽阳县,2017-2-2,3,晴,2,-9
辽阳县,2017-2-3,4,多云,3,-3
辽阳县,2017-2-4,5,晴,2,-10
辽阳县,2017-2-5,6,晴,-1,-12
辽阳县,2017-2-6,0,晴,-3,-10
纳溪,2017-1-31,1,小雨,,8
纳溪,2017-2-1,2,小雨,10,7
纳溪,2017-2-2,3,阴,11,7
纳溪,2017-2-3,4,多云转晴,12,4
纳溪,2017-2-4,5,晴,15,6
纳溪,2017-2-5,6,晴转小雨,13,9
纳溪,2017-2-6,0,小雨,12,8
浦口,2017-1-31,1,雨夹雪,,1
浦口,2017-2-1,2,阴转多云,6,-1
浦口,2017-2-2,3,多云转小雨,7,3
浦口,2017-2-3,4,阴转小雨,9,5
浦口,2017-2-4,5,小雨转阴,8,3
浦口,2017-2-5,6,多云转晴,11,2
浦口,2017-2-6,0,晴转多云,11,2
龙海,2017-1-31,1,多云,,12
龙海,2017-2-1,2,多云,21,11
龙海,2017-2-2,3,多云,19,11
龙海,2017-2-3,4,多云转小雨,21,17
龙海,2017-2-4,5,阴,18,14
龙海,2017-2-5,6,多云,24,15
龙海,2017-2-6,0,晴,20,9
蒙山,2017-1-31,1,阴,,10
蒙山,2017-2-1,2,多云,18,9
蒙山,2017-2-2,3,阴,18,13
蒙山,2017-2-3,4,阴转小雨,16,12
蒙山,2017-2-4,5,小雨转阴,22,12
蒙山,2017-2-5,6,多云,22,12
蒙山,2017-2-6,0,多云,19,13
呈贡,2017-1-31,1,多云,,7
呈贡,2017-2-1,2,多云,15,6
呈贡,2017-2-2,3,多云转阵雨,14,5
呈贡,2017-2-3,4,阵雨转晴,17,6
呈贡,2017-2-4,5,晴,18,7
呈贡,2017-2-5,6,晴,21,8
呈贡,2017-2-6,0,晴转阴,19,9
比如,2017-1-31,1,多云,,-18
比如,2017-2-1,2,阴转多云,-9,-22
比如,2017-2-2,3,阴转晴,-9,-24
比如,2017-2-3,4,晴,-6,-24
比如,2017-2-4,5,多云,-2,-15
比如,2017-2-5,6,多云,0,-17
比如,2017-2-6,0,多云转晴,-1,-14
岢岚,2017-1-31,1,晴,,-12
岢岚,2017-2-1,2,晴转多云,2,-8
岢岚,2017-2-2,3,小雪转阴,4,-9
岢岚,2017-2-3,4,阴,6,-7
岢岚,2017-2-4,5,多云转晴,1,-12
岢岚,2017-2-5,6,晴转多云,-1,-15
岢岚,2017-2-6,0,小雪,-2,-14
马坡岭,2017-1-31,1,阵雨,,3
马坡岭,2017-2-1,2,阴,4,3
马坡岭,2017-2-2,3,多云转阴,6,4
马坡岭,2017-2-3,4,阵雨转小雨,10,6
马坡岭,2017-2-4,5,阴转多云,14,5
马坡岭,2017-2-5,6,晴,20,8
马坡岭,2017-2-6,0,晴转多云,15,6
通城,2017-1-31,1,小雨,,1
通城,2017-2-1,2,小雨,5,3
通城,2017-2-2,3,阴转多云,8,5
通城,2017-2-3,4,小雨,8,6
通城,2017-2-4,5,多云,13,4
通城,2017-2-5,6,多云,17,4
通城,2017-2-6,0,多云,17,4
平原,2017-1-31,1,晴,,-6
平原,2017-2-1,2,晴,4,-7
平原,2017-2-2,3,多云转雨夹雪,6,-3
平原,2017-2-3,4,晴转多云,7,-2
平原,2017-2-4,5,多云,7,-3
平原,2017-2-5,6,晴,8,-4
平原,2017-2-6,0,晴,9,-1
加查,2017-1-31,1,多云,,-4
加查,2017-2-1,2,多云转晴,11,-7
加查,2017-2-2,3,晴,10,-7
加查,2017-2-3,4,晴,14,-7
加查,2017-2-4,5,多云,19,-5
加查,2017-2-5,6,多云,17,-5
加查,2017-2-6,0,晴,16,-3
台儿庄,2017-1-31,1,晴,,-3
台儿庄,2017-2-1,2,晴,5,-4
台儿庄,2017-2-2,3,阴转小雨,6,0
台儿庄,2017-2-3,4,多云,6,2
台儿庄,2017-2-4,5,阴转晴,8,-1
台儿庄,2017-2-5,6,晴,10,-2
台儿庄,2017-2-6,0,晴,9,-2
清远,2017-1-31,1,多云,,11
清远,2017-2-1,2,多云转晴,20,11
清远,2017-2-2,3,晴转多云,21,12
清远,2017-2-3,4,多云转小雨,22,13
清远,2017-2-4,5,小雨转多云,21,13
清远,2017-2-5,6,晴转多云,24,14
清远,2017-2-6,0,多云,23,13
紫金,2017-1-31,1,晴,,11
紫金,2017-2-1,2,晴,22,10
紫金,2017-2-2,3,晴转多云,22,11
紫金,2017-2-3,4,小雨,22,16
紫金,2017-2-4,5,小雨转晴,22,11
紫金,2017-2-5,6,晴转多云,24,13
紫金,2017-2-6,0,多云转晴,21,12
台北市,2017-1-31,1,小雨,,16
台北市,2017-2-1,2,小雨转中雨,20,14
台北市,2017-2-2,3,小雨,19,15
台北市,2017-2-3,4,阴转小雨,23,19
台北市,2017-2-4,5,中雨转阴,22,17
台北市,2017-2-5,6,小雨,21,12
台北市,2017-2-6,0,阴,18,12
同安,2017-1-31,1,多云,,12
同安,2017-2-1,2,多云,21,11
同安,2017-2-2,3,多云,20,11
同安,2017-2-3,4,多云转阵雨,21,14
同安,2017-2-4,5,阴,19,14
同安,2017-2-5,6,多云,23,15
同安,2017-2-6,0,多云,20,9
龙井,2017-1-31,1,多云,,-20
龙井,2017-2-1,2,多云转晴,-9,-18
龙井,2017-2-2,3,晴,-4,-14
龙井,2017-2-3,4,晴,0,-12
龙井,2017-2-4,5,多云,1,-11
龙井,2017-2-5,6,多云,-4,-16
龙井,2017-2-6,0,晴,-7,-16
莲花,2017-1-31,1,阴,,6
莲花,2017-2-1,2,多云,10,5
莲花,2017-2-2,3,多云,13,5
莲花,2017-2-3,4,多云转小雨,16,9
莲花,2017-2-4,5,阵雨转阴,15,7
莲花,2017-2-5,6,多云,16,7
莲花,2017-2-6,0,多云,19,8
镶黄旗,2017-1-31,1,晴,,-22
镶黄旗,2017-2-1,2,晴,-6,-19
镶黄旗,2017-2-2,3,晴转多云,-1,-14
镶黄旗,2017-2-3,4,阴,0,-14
镶黄旗,2017-2-4,5,阴,-4,-18
镶黄旗,2017-2-5,6,阴,-7,-21
镶黄旗,2017-2-6,0,小雪,-9,-20
大理,2017-1-31,1,多云,,5
大理,2017-2-1,2,多云,17,5
大理,2017-2-2,3,多云转晴,16,3
大理,2017-2-3,4,晴,15,1
大理,2017-2-4,5,晴,19,3
大理,2017-2-5,6,晴,20,5
大理,2017-2-6,0,晴转阴,22,6
安平,2017-1-31,1,晴,,-6
安平,2017-2-1,2,晴,3,-8
安平,2017-2-2,3,多云转阴,5,-4
安平,2017-2-3,4,晴转多云,6,-2
安平,2017-2-4,5,多云,6,-5
安平,2017-2-5,6,晴,4,-5
安平,2017-2-6,0,多云,3,-7
广昌,2017-1-31,1,阴,,7
广昌,2017-2-1,2,多云,14,6
广昌,2017-2-2,3,多云,15,6
广昌,2017-2-3,4,多云,20,10
广昌,2017-2-4,5,小雨转多云,17,9
广昌,2017-2-5,6,多云,17,7
广昌,2017-2-6,0,多云,19,9
昭平,2017-1-31,1,多云,,11
昭平,2017-2-1,2,多云,16,9
昭平,2017-2-2,3,阴,19,13
昭平,2017-2-3,4,阴转小雨,17,9
昭平,2017-2-4,5,小雨转多云,20,11
昭平,2017-2-5,6,多云,21,11
昭平,2017-2-6,0,多云,16,11
桂平,2017-1-31,1,多云,,13
桂平,2017-2-1,2,多云,21,12
桂平,2017-2-2,3,多云转阴,20,15
桂平,2017-2-3,4,阴转小雨,16,13
桂平,2017-2-4,5,小雨转晴,18,15
桂平,2017-2-5,6,晴转多云,19,15
桂平,2017-2-6,0,阴转多云,24,16
千阳,2017-1-31,1,多云,,-5
千阳,2017-2-1,2,多云转雨夹雪,4,-4
千阳,2017-2-2,3,雨夹雪转多云,-2,-5
千阳,2017-2-3,4,晴,7,-4
千阳,2017-2-4,5,晴,9,-3
千阳,2017-2-5,6,晴转多云,7,-1
千阳,2017-2-6,0,阴,4,-3
青田,2017-1-31,1,多云,,6
青田,2017-2-1,2,阴转多云,13,7
青田,2017-2-2,3,多云转晴,13,4
青田,2017-2-3,4,多云转阴,17,7
青田,2017-2-4,5,小雨,20,10
青田,2017-2-5,6,多云,17,6
青田,2017-2-6,0,多云,17,6
遂昌,2017-1-31,1,多云,,5
遂昌,2017-2-1,2,阴转多云,11,4
遂昌,2017-2-2,3,多云转晴,15,4
遂昌,2017-2-3,4,多云转阴,17,7
遂昌,2017-2-4,5,小雨,20,8
遂昌,2017-2-5,6,多云,17,6
遂昌,2017-2-6,0,多云,17,5
南沙岛,2017-1-31,1,阵雨,,26
南沙岛,2017-2-1,2,阵雨,29,26
南沙岛,2017-2-2,3,阵雨,29,26
南沙岛,2017-2-3,4,阵雨,29,25
南沙岛,2017-2-4,5,阵雨,29,25
南沙岛,2017-2-5,6,阵雨,29,25
南沙岛,2017-2-6,0,阵雨,29,25
兰考,2017-1-31,1,多云,,-3
兰考,2017-2-1,2,晴,5,-2
兰考,2017-2-2,3,雨夹雪,0,-3
兰考,2017-2-3,4,晴,7,2
兰考,2017-2-4,5,晴,11,-1
兰考,2017-2-5,6,晴,7,-4
兰考,2017-2-6,0,阴,5,-3
楚州,2017-1-31,1,小雪,,-1
楚州,2017-2-1,2,多云,7,-3
楚州,2017-2-2,3,阴转小雨,7,2
楚州,2017-2-3,4,阴转小雨,9,3
楚州,2017-2-4,5,小雨转多云,6,2
楚州,2017-2-5,6,晴,10,1
楚州,2017-2-6,0,多云,9,-1
鹤岗,2017-1-31,1,晴,,-25
鹤岗,2017-2-1,2,多云,-13,-22
鹤岗,2017-2-2,3,晴,-7,-19
鹤岗,2017-2-3,4,晴,-4,-20
鹤岗,2017-2-4,5,晴,-6,-25
鹤岗,2017-2-5,6,多云,-9,-25
鹤岗,2017-2-6,0,多云,-9,-21
正阳,2017-1-31,1,小雪,,-3
正阳,2017-2-1,2,阴,4,-2
正阳,2017-2-2,3,小雪转阴,4,0
正阳,2017-2-3,4,阴转小雨,6,3
正阳,2017-2-4,5,晴,11,0
正阳,2017-2-5,6,多云,12,2
正阳,2017-2-6,0,阴,11,3
绵竹,2017-1-31,1,阴,,5
绵竹,2017-2-1,2,小雨转阴,8,5
绵竹,2017-2-2,3,阴,8,4
绵竹,2017-2-3,4,阴,11,4
绵竹,2017-2-4,5,阴,13,6
绵竹,2017-2-5,6,阴,12,7
绵竹,2017-2-6,0,阴转小雨,12,7
蒲城,2017-1-31,1,多云,,-1
蒲城,2017-2-1,2,多云转阴,4,-1
蒲城,2017-2-2,3,雨夹雪转多云,3,-4
蒲城,2017-2-3,4,多云,5,-2
蒲城,2017-2-4,5,晴,7,0
蒲城,2017-2-5,6,晴转多云,8,-1
蒲城,2017-2-6,0,多云转阴,6,-2
章丘,2017-1-31,1,多云,,-4
章丘,2017-2-1,2,晴,4,-6
章丘,2017-2-2,3,阴转雨夹雪,7,-1
章丘,2017-2-3,4,多云转晴,8,-1
章丘,2017-2-4,5,晴,7,-2
章丘,2017-2-5,6,晴,7,-4
章丘,2017-2-6,0,晴,6,-5
得荣,2017-1-31,1,多云,,1
得荣,2017-2-1,2,多云转阴,14,0
得荣,2017-2-2,3,阴,13,-1
得荣,2017-2-3,4,阴转晴,16,0
得荣,2017-2-4,5,晴,18,-1
得荣,2017-2-5,6,晴,20,1
得荣,2017-2-6,0,晴,20,1
宜宾,2017-1-31,1,小雨,,8
宜宾,2017-2-1,2,阴转小雨,12,8
宜宾,2017-2-2,3,阴转小雨,10,8
宜宾,2017-2-3,4,阴转多云,14,7
宜宾,2017-2-4,5,多云,16,9
宜宾,2017-2-5,6,多云转阴,16,10
宜宾,2017-2-6,0,阴转小雨,14,11
钟山,2017-1-31,1,多云,,9
钟山,2017-2-1,2,多云,15,7
钟山,2017-2-2,3,阴,17,10
钟山,2017-2-3,4,阴转小雨,19,8
钟山,2017-2-4,5,小雨转多云,19,11
钟山,2017-2-5,6,多云,21,10
钟山,2017-2-6,0,多云,14,10
郓城,2017-1-31,1,多云,,-3
郓城,2017-2-1,2,多云,6,-3
郓城,2017-2-2,3,阴转雨夹雪,5,-2
郓城,2017-2-3,4,多云,7,0
郓城,2017-2-4,5,多云转晴,10,0
郓城,2017-2-5,6,晴,10,-2
郓城,2017-2-6,0,多云,9,0
罗田,2017-1-31,1,小雨,,1
罗田,2017-2-1,2,阴转小雨,6,3
罗田,2017-2-2,3,小雨,6,4
罗田,2017-2-3,4,阴转小雨,9,6
罗田,2017-2-4,5,多云,9,2
罗田,2017-2-5,6,多云,14,3
罗田,2017-2-6,0,多云,15,3
邵阳县,2017-1-31,1,小雨,,4
邵阳县,2017-2-1,2,小雨转阴,7,4
邵阳县,2017-2-2,3,阴,9,5
邵阳县,2017-2-3,4,小雨,10,7
邵阳县,2017-2-4,5,小雨转多云,13,8
邵阳县,2017-2-5,6,多云,16,8
邵阳县,2017-2-6,0,多云,16,8
罗甸,2017-1-31,1,小雨,,11
罗甸,2017-2-1,2,小雨,15,9
罗甸,2017-2-2,3,小雨,13,9
罗甸,2017-2-3,4,小雨转阴,17,12
罗甸,2017-2-4,5,多云,21,9
罗甸,2017-2-5,6,多云,22,10
罗甸,2017-2-6,0,多云,22,10
乐平,2017-1-31,1,阴,,7
乐平,2017-2-1,2,阴,10,5
乐平,2017-2-2,3,多云转阴,13,6
乐平,2017-2-3,4,多云转小雨,16,9
乐平,2017-2-4,5,小雨转阴,13,6
乐平,2017-2-5,6,多云转晴,17,5
乐平,2017-2-6,0,晴转多云,20,8
榆林,2017-1-31,1,晴,,-12
榆林,2017-2-1,2,晴转阴,0,-7
榆林,2017-2-2,3,小雨转晴,3,-8
榆林,2017-2-3,4,阴转晴,5,-6
榆林,2017-2-4,5,晴,2,-11
榆林,2017-2-5,6,多云,0,-11
榆林,2017-2-6,0,小雪转晴,0,-12
子长,2017-1-31,1,晴,,-10
子长,2017-2-1,2,晴转阴,1,-8
子长,2017-2-2,3,雨夹雪转多云,2,-8
子长,2017-2-3,4,晴,6,-7
子长,2017-2-4,5,晴,6,-7
子长,2017-2-5,6,晴转多云,2,-7
子长,2017-2-6,0,雨夹雪转阴,1,-10
全南,2017-1-31,1,阴,,7
全南,2017-2-1,2,多云,14,7
全南,2017-2-2,3,多云,15,8
全南,2017-2-3,4,多云,17,10
全南,2017-2-4,5,小雨,19,11
全南,2017-2-5,6,多云,21,8
全南,2017-2-6,0,多云,19,8
魏县,2017-1-31,1,晴,,-5
魏县,2017-2-1,2,晴,3,-6
魏县,2017-2-2,3,阴转雨夹雪,6,-3
魏县,2017-2-3,4,多云转晴,8,-2
魏县,2017-2-4,5,晴,9,-5
魏县,2017-2-5,6,晴,8,-5
魏县,2017-2-6,0,多云,5,-6
夷陵,2017-1-31,1,多云,,0
夷陵,2017-2-1,2,小雨,3,1
夷陵,2017-2-2,3,小雨转阴,5,1
夷陵,2017-2-3,4,阴转小雨,6,3
夷陵,2017-2-4,5,晴转多云,14,4
夷陵,2017-2-5,6,多云,13,7
夷陵,2017-2-6,0,小雨,9,5
岑巩,2017-1-31,1,小雨,,3
岑巩,2017-2-1,2,小雨,5,1
岑巩,2017-2-2,3,小雨转阴,5,2
岑巩,2017-2-3,4,阴转小雨,10,3
岑巩,2017-2-4,5,阴转多云,18,7
岑巩,2017-2-5,6,多云,21,12
岑巩,2017-2-6,0,多云,16,11
永丰,2017-1-31,1,多云,,5
永丰,2017-2-1,2,多云,12,5
永丰,2017-2-2,3,多云转晴,14,5
永丰,2017-2-3,4,晴转小雨,17,9
永丰,2017-2-4,5,小雨,16,9
永丰,2017-2-5,6,多云,17,5
永丰,2017-2-6,0,多云,19,8
民乐,2017-1-31,1,晴,,-12
民乐,2017-2-1,2,晴,3,-11
民乐,2017-2-2,3,晴,6,-9
民乐,2017-2-3,4,晴,6,-8
民乐,2017-2-4,5,晴,10,-7
民乐,2017-2-5,6,多云,8,-8
民乐,2017-2-6,0,小雪,-3,-10
永清,2017-1-31,1,晴,,-6
永清,2017-2-1,2,晴,4,-8
永清,2017-2-2,3,多云转阴,5,-5
永清,2017-2-3,4,多云,5,-4
永清,2017-2-4,5,多云转晴,6,-6
永清,2017-2-5,6,晴,6,-8
永清,2017-2-6,0,晴转多云,6,-7
老河口,2017-1-31,1,阴,,-2
老河口,2017-2-1,2,阴转雨夹雪,5,1
老河口,2017-2-2,3,雨夹雪转多云,1,-2
老河口,2017-2-3,4,多云转小雨,6,2
老河口,2017-2-4,5,晴转多云,14,3
老河口,2017-2-5,6,多云,12,4
老河口,2017-2-6,0,小雨,7,4
龙游,2017-1-31,1,阴,,5
龙游,2017-2-1,2,多云,10,4
龙游,2017-2-2,3,多云,11,4
龙游,2017-2-3,4,多云转小雨,15,8
龙游,2017-2-4,5,小雨转阴,18,10
龙游,2017-2-5,6,多云,17,7
龙游,2017-2-6,0,阴,14,4
都匀,2017-1-31,1,小雨,,4
都匀,2017-2-1,2,小雨,7,2
都匀,2017-2-2,3,小雨,6,3
都匀,2017-2-3,4,小雨,10,7
都匀,2017-2-4,5,多云,16,6
都匀,2017-2-5,6,多云,19,13
都匀,2017-2-6,0,多云,16,7
三门峡,2017-1-31,1,阴,,-2
三门峡,2017-2-1,2,多云,5,-1
三门峡,2017-2-2,3,雨夹雪转阴,3,-3
三门峡,2017-2-3,4,多云,8,-2
三门峡,2017-2-4,5,晴,9,-1
三门峡,2017-2-5,6,多云转晴,8,-1
三门峡,2017-2-6,0,多云,5,0
陵川,2017-1-31,1,多云,,-8
陵川,2017-2-1,2,多云转阴,1,-6
陵川,2017-2-2,3,小雪转多云,-2,-8
陵川,2017-2-3,4,晴,5,-6
陵川,2017-2-4,5,晴,8,-7
陵川,2017-2-5,6,多云,4,-6
陵川,2017-2-6,0,阴转雨夹雪,0,-5
民丰,2017-1-31,1,多云,,-7
民丰,2017-2-1,2,晴,5,-8
民丰,2017-2-2,3,晴,5,-9
民丰,2017-2-3,4,晴转多云,6,-6
民丰,2017-2-4,5,多云,6,-5
民丰,2017-2-5,6,多云,2,-5
民丰,2017-2-6,0,晴转多云,4,-8
托里,2017-1-31,1,多云,,-12
托里,2017-2-1,2,多云,-4,-11
托里,2017-2-2,3,多云,-3,-11
托里,2017-2-3,4,多云,-1,-8
托里,2017-2-4,5,小雪,-6,-14
托里,2017-2-5,6,多云,-9,-18
托里,2017-2-6,0,多云转晴,-6,-18
东莞,2017-1-31,1,阴,,13
东莞,2017-2-1,2,多云,20,13
东莞,2017-2-2,3,晴,21,13
东莞,2017-2-3,4,多云转小雨,18,15
东莞,2017-2-4,5,小雨转阴,16,14
东莞,2017-2-5,6,多云转晴,22,14
东莞,2017-2-6,0,晴转多云,22,14
四会,2017-1-31,1,多云,,12
四会,2017-2-1,2,多云,21,13
四会,2017-2-2,3,多云,22,13
四会,2017-2-3,4,多云转小雨,20,13
四会,2017-2-4,5,小雨转多云,20,14
四会,2017-2-5,6,晴转多云,23,15
四会,2017-2-6,0,多云,23,13
雷波,2017-1-31,1,阴,,4
雷波,2017-2-1,2,阴,8,3
雷波,2017-2-2,3,多云转小雨,9,3
雷波,2017-2-3,4,阴转多云,12,4
雷波,2017-2-4,5,晴,15,5
雷波,2017-2-5,6,多云,12,8
雷波,2017-2-6,0,多云转阴,10,6
沿河,2017-1-31,1,小雨,,3
沿河,2017-2-1,2,小雨,6,3
沿河,2017-2-2,3,小雨,5,3
沿河,2017-2-3,4,小雨转多云,7,4
沿河,2017-2-4,5,晴转多云,15,6
沿河,2017-2-5,6,多云,14,10
沿河,2017-2-6,0,阴,14,9
藁城,2017-1-31,1,晴,,-6
藁城,2017-2-1,2,晴,2,-7
藁城,2017-2-2,3,多云转阴,6,-4
藁城,2017-2-3,4,晴转多云,6,-2
藁城,2017-2-4,5,晴,7,-6
藁城,2017-2-5,6,晴,6,-6
藁城,2017-2-6,0,阴,6,-6
崇庆,2017-1-31,1,阴,,7
崇庆,2017-2-1,2,阴转小雨,10,4
崇庆,2017-2-2,3,阴,12,4
崇庆,2017-2-3,4,多云,13,5
崇庆,2017-2-4,5,晴转多云,13,7
崇庆,2017-2-5,6,多云,14,8
崇庆,2017-2-6,0,阴转小雨,13,7
阜宁,2017-1-31,1,多云,,-2
阜宁,2017-2-1,2,多云,6,-3
阜宁,2017-2-2,3,多云转雨夹雪,6,1
阜宁,2017-2-3,4,阴转小雨,9,4
阜宁,2017-2-4,5,小雨转阴,7,0
阜宁,2017-2-5,6,多云,9,-1
阜宁,2017-2-6,0,晴转多云,8,-3
晴隆,2017-1-31,1,小雨,,9
晴隆,2017-2-1,2,小雨,12,7
晴隆,2017-2-2,3,阴,12,7
晴隆,2017-2-3,4,阴,15,6
晴隆,2017-2-4,5,阴,18,6
晴隆,2017-2-5,6,阴,18,7
晴隆,2017-2-6,0,阴,18,7
公安,2017-1-31,1,小雨,,0
公安,2017-2-1,2,小雨,3,0
公安,2017-2-2,3,小雨,4,2
公安,2017-2-3,4,小雨,6,4
公安,2017-2-4,5,多云,15,3
公安,2017-2-5,6,多云,14,5
公安,2017-2-6,0,多云,12,5
靖江,2017-1-31,1,雨夹雪,,2
靖江,2017-2-1,2,阴转多云,7,0
靖江,2017-2-2,3,多云转小雨,8,3
靖江,2017-2-3,4,阴转小雨,9,6
靖江,2017-2-4,5,小雨转阴,9,4
靖江,2017-2-5,6,多云,11,0
靖江,2017-2-6,0,多云,10,1
玛曲,2017-1-31,1,多云,,-12
玛曲,2017-2-1,2,多云转阴,4,-11
玛曲,2017-2-2,3,多云转晴,4,-12
玛曲,2017-2-3,4,晴,4,-13
玛曲,2017-2-4,5,晴,8,-11
玛曲,2017-2-5,6,晴,10,-9
玛曲,2017-2-6,0,晴转小雪,6,-9
花溪,2017-1-31,1,小雨,,2
花溪,2017-2-1,2,小雨,5,1
花溪,2017-2-2,3,小雨,5,3
花溪,2017-2-3,4,阴转小雨,8,6
花溪,2017-2-4,5,多云,14,8
花溪,2017-2-5,6,晴转多云,19,12
花溪,2017-2-6,0,多云转小雨,16,9
奇台,2017-1-31,1,多云,,-21
奇台,2017-2-1,2,晴,-6,-19
奇台,2017-2-2,3,晴,-6,-18
奇台,2017-2-3,4,晴转多云,-3,-17
奇台,2017-2-4,5,小雪,-11,-17
奇台,2017-2-5,6,多云,-10,-21
奇台,2017-2-6,0,晴,-11,-23
泊头,2017-1-31,1,晴,,-5
泊头,2017-2-1,2,晴,5,-4
泊头,2017-2-2,3,多云转阴,6,-2
泊头,2017-2-3,4,晴,8,0
泊头,2017-2-4,5,晴,8,-2
泊头,2017-2-5,6,晴,6,-4
泊头,2017-2-6,0,晴,5,-4
晋江,2017-1-31,1,多云,,11
晋江,2017-2-1,2,多云,18,10
晋江,2017-2-2,3,多云,17,10
晋江,2017-2-3,4,阴,20,14
晋江,2017-2-4,5,阴,18,14
晋江,2017-2-5,6,多云,22,12
晋江,2017-2-6,0,晴,17,9
安康,2017-1-31,1,晴,,0
安康,2017-2-1,2,阴转小雨,7,1
安康,2017-2-2,3,小雨,6,1
安康,2017-2-3,4,多云转晴,8,0
安康,2017-2-4,5,晴,13,1
安康,2017-2-5,6,小雨,11,5
安康,2017-2-6,0,中雨转小雨,6,2
嵩明,2017-1-31,1,多云,,3
嵩明,2017-2-1,2,多云,17,2
嵩明,2017-2-2,3,多云,18,1
嵩明,2017-2-3,4,晴,21,0
嵩明,2017-2-4,5,晴,20,1
嵩明,2017-2-5,6,晴,23,3
嵩明,2017-2-6,0,晴转阴,21,5
澄海,2017-1-31,1,多云,,12
澄海,2017-2-1,2,多云,19,12
澄海,2017-2-2,3,晴,19,12
澄海,2017-2-3,4,多云转小雨,20,16
澄海,2017-2-4,5,小雨转多云,17,14
澄海,2017-2-5,6,晴转多云,21,13
澄海,2017-2-6,0,多云,20,12
保靖,2017-1-31,1,小雨,,2
保靖,2017-2-1,2,小雨,4,2
保靖,2017-2-2,3,小雨,4,2
保靖,2017-2-3,4,小雨转阴,7,5
保靖,2017-2-4,5,多云,15,5
保靖,2017-2-5,6,阴,14,10
保靖,2017-2-6,0,小雨,10,8
交口,2017-1-31,1,晴,,-10
交口,2017-2-1,2,多云转阴,1,-6
交口,2017-2-2,3,小雪转晴,0,-8
交口,2017-2-3,4,晴转多云,4,-6
交口,2017-2-4,5,晴,3,-9
交口,2017-2-5,6,多云,0,-8
交口,2017-2-6,0,雨夹雪转小雪,1,-10
辉南,2017-1-31,1,晴,,-27
辉南,2017-2-1,2,晴转多云,-10,-26
辉南,2017-2-2,3,晴,-4,-24
辉南,2017-2-3,4,晴,-2,-17
辉南,2017-2-4,5,晴,-2,-19
辉南,2017-2-5,6,晴转多云,-8,-25
辉南,2017-2-6,0,晴转多云,-5,-26
图里河,2017-1-31,1,晴,,-39
图里河,2017-2-1,2,多云转晴,-14,-33
图里河,2017-2-2,3,晴转阴,-10,-33
图里河,2017-2-3,4,阴,-11,-35
图里河,2017-2-4,5,阴转多云,-12,-32
图里河,2017-2-5,6,晴,-15,-32
图里河,2017-2-6,0,阴转多云,-16,-32
五指山,2017-1-31,1,多云,,17
五指山,2017-2-1,2,多云,25,17
五指山,2017-2-2,3,多云,23,16
五指山,2017-2-3,4,多云转阵雨,23,16
五指山,2017-2-4,5,多云转阵雨,24,16
五指山,2017-2-5,6,多云,25,14
五指山,2017-2-6,0,多云,25,14
华蓥山,2017-1-31,1,阴,,6
华蓥山,2017-2-1,2,小雨,9,6
华蓥山,2017-2-2,3,阴,10,6
华蓥山,2017-2-3,4,多云转晴,13,4
华蓥山,2017-2-4,5,多云,16,6
华蓥山,2017-2-5,6,多云,16,9
华蓥山,2017-2-6,0,多云转小雨,13,9
凤冈,2017-1-31,1,小雨,,2
凤冈,2017-2-1,2,小雨,6,2
凤冈,2017-2-2,3,小雨,6,3
凤冈,2017-2-3,4,小雨,10,7
凤冈,2017-2-4,5,多云转晴,17,4
凤冈,2017-2-5,6,晴转小雨,17,13
凤冈,2017-2-6,0,小雨,12,11
随州,2017-1-31,1,多云,,-3
随州,2017-2-1,2,阴转小雨,5,0
随州,2017-2-2,3,雨夹雪转阴,0,-2
随州,2017-2-3,4,阴转多云,6,1
随州,2017-2-4,5,晴,13,1
随州,2017-2-5,6,多云,15,2
随州,2017-2-6,0,阴转小雨,12,2
高安,2017-1-31,1,阴,,6
高安,2017-2-1,2,阴转多云,9,6
高安,2017-2-2,3,多云,12,6
高安,2017-2-3,4,阵雨转小雨,14,9
高安,2017-2-4,5,小雨转多云,14,8
高安,2017-2-5,6,多云,15,7
高安,2017-2-6,0,多云,15,7
门源,2017-1-31,1,晴,,-17
门源,2017-2-1,2,多云,2,-14
门源,2017-2-2,3,晴转多云,2,-15
门源,2017-2-3,4,多云转晴,5,-16
门源,2017-2-4,5,晴转多云,5,-15
门源,2017-2-5,6,多云转阴,6,-10
门源,2017-2-6,0,阴,3,-11
裕民,2017-1-31,1,多云,,-11
裕民,2017-2-1,2,多云,-2,-10
裕民,2017-2-2,3,多云,-2,-10
裕民,2017-2-3,4,多云,1,-4
裕民,2017-2-4,5,小雪,-4,-9
裕民,2017-2-5,6,多云,-6,-16
裕民,2017-2-6,0,多云转晴,-4,-16
彰武,2017-1-31,1,晴,,-14
彰武,2017-2-1,2,晴,-2,-16
彰武,2017-2-2,3,晴,6,-12
彰武,2017-2-3,4,晴,6,-11
彰武,2017-2-4,5,晴,3,-11
彰武,2017-2-5,6,晴,0,-13
